date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:01:58	265517/265517	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:01:57%20GMT	https://medium.com/data-breach/introduction-to-orb-oriented-fast-and-rotated-brief-4220e8ec40cf	/home/magnus/websites/Harris%20Corner%20Detection/medium.com/data-breach/introduction-to-orb-oriented-fast-and-rotated-brief-4220e8ec40cf.html	(from https://medium.com/data-breach/introduction-to-orb-oriented-fast-and-rotated-brief-4220e8ec40cf?source=author_recirc-----32a88850b3f6----2---------------------a726119f_4335_4a45_b91b_22cfb319b94a-------)
13:01:58	23981/23981	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2014%20May%202023%2011:01:58%20GMT	https://medium.com/data-breach/android-app://com.medium.reader/https/medium.com/p/4220e8ec40cf	/home/magnus/websites/Harris%20Corner%20Detection/medium.com/data-breach/android-app_/com.medium.reader/https/medium.com/p/4220e8ec40cf	(from https://medium.com/data-breach/introduction-to-orb-oriented-fast-and-rotated-brief-4220e8ec40cf?source=author_recirc-----32a88850b3f6----2---------------------a726119f_4335_4a45_b91b_22cfb319b94a-------)
13:02:02	253968/253968	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:01:59%20GMT	https://medium.com/data-breach/introduction-to-sift-scale-invariant-feature-transform-65d7f3a72d40?source=author_recirc-----4220e8ec40cf----0---------------------5bf4560c_0021_49a0_9a54_c559478fc20a-------	/home/magnus/websites/Harris%20Corner%20Detection/medium.com/data-breach/introduction-to-sift-scale-invariant-feature-transform-65d7f3a72d40b1b7.html	(from https://medium.com/data-breach/introduction-to-orb-oriented-fast-and-rotated-brief-4220e8ec40cf?source=author_recirc-----32a88850b3f6----2---------------------a726119f_4335_4a45_b91b_22cfb319b94a-------)
13:02:03	253968/253968	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:02:00%20GMT	https://medium.com/data-breach/introduction-to-sift-scale-invariant-feature-transform-65d7f3a72d40?source=author_recirc-----4220e8ec40cf----0---------------------5bf4560c_0021_49a0_9a54_c559478fc20a-------&responsesOpen=true&sortBy=REVERSE_CHRON	/home/magnus/websites/Harris%20Corner%20Detection/medium.com/data-breach/introduction-to-sift-scale-invariant-feature-transform-65d7f3a72d408260.html	(from https://medium.com/data-breach/introduction-to-orb-oriented-fast-and-rotated-brief-4220e8ec40cf?source=author_recirc-----32a88850b3f6----2---------------------a726119f_4335_4a45_b91b_22cfb319b94a-------)
13:02:04	231749/231749	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:02:01%20GMT	https://medium.com/data-breach/introduction-to-harris-corner-detector-32a88850b3f6?source=author_recirc-----4220e8ec40cf----1---------------------5bf4560c_0021_49a0_9a54_c559478fc20a-------	/home/magnus/websites/Harris%20Corner%20Detection/medium.com/data-breach/introduction-to-harris-corner-detector-32a88850b3f696e9.html	(from https://medium.com/data-breach/introduction-to-orb-oriented-fast-and-rotated-brief-4220e8ec40cf?source=author_recirc-----32a88850b3f6----2---------------------a726119f_4335_4a45_b91b_22cfb319b94a-------)
13:02:04	231749/231749	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:02:02%20GMT	https://medium.com/data-breach/introduction-to-harris-corner-detector-32a88850b3f6?source=author_recirc-----4220e8ec40cf----1---------------------5bf4560c_0021_49a0_9a54_c559478fc20a-------&responsesOpen=true&sortBy=REVERSE_CHRON	/home/magnus/websites/Harris%20Corner%20Detection/medium.com/data-breach/introduction-to-harris-corner-detector-32a88850b3f64b44.html	(from https://medium.com/data-breach/introduction-to-orb-oriented-fast-and-rotated-brief-4220e8ec40cf?source=author_recirc-----32a88850b3f6----2---------------------a726119f_4335_4a45_b91b_22cfb319b94a-------)
13:02:06	241391/241391	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:02:03%20GMT	https://medium.com/data-breach/introduction-to-feature-detection-and-matching-65e27179885d?source=author_recirc-----4220e8ec40cf----2---------------------5bf4560c_0021_49a0_9a54_c559478fc20a-------	/home/magnus/websites/Harris%20Corner%20Detection/medium.com/data-breach/introduction-to-feature-detection-and-matching-65e27179885d2d03.html	(from https://medium.com/data-breach/introduction-to-orb-oriented-fast-and-rotated-brief-4220e8ec40cf?source=author_recirc-----32a88850b3f6----2---------------------a726119f_4335_4a45_b91b_22cfb319b94a-------)
13:02:07	241391/241391	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:02:04%20GMT	https://medium.com/data-breach/introduction-to-feature-detection-and-matching-65e27179885d?source=author_recirc-----4220e8ec40cf----2---------------------5bf4560c_0021_49a0_9a54_c559478fc20a-------&responsesOpen=true&sortBy=REVERSE_CHRON	/home/magnus/websites/Harris%20Corner%20Detection/medium.com/data-breach/introduction-to-feature-detection-and-matching-65e27179885d43ed.html	(from https://medium.com/data-breach/introduction-to-orb-oriented-fast-and-rotated-brief-4220e8ec40cf?source=author_recirc-----32a88850b3f6----2---------------------a726119f_4335_4a45_b91b_22cfb319b94a-------)
13:02:08	247390/247390	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:02:05%20GMT	https://medium.com/data-breach/introduction-to-surf-speeded-up-robust-features-c7396d6e7c4e?source=author_recirc-----4220e8ec40cf----3---------------------5bf4560c_0021_49a0_9a54_c559478fc20a-------	/home/magnus/websites/Harris%20Corner%20Detection/medium.com/data-breach/introduction-to-surf-speeded-up-robust-features-c7396d6e7c4eb65f.html	(from https://medium.com/data-breach/introduction-to-orb-oriented-fast-and-rotated-brief-4220e8ec40cf?source=author_recirc-----32a88850b3f6----2---------------------a726119f_4335_4a45_b91b_22cfb319b94a-------)
13:02:08	247390/247390	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:02:06%20GMT	https://medium.com/data-breach/introduction-to-surf-speeded-up-robust-features-c7396d6e7c4e?source=author_recirc-----4220e8ec40cf----3---------------------5bf4560c_0021_49a0_9a54_c559478fc20a-------&responsesOpen=true&sortBy=REVERSE_CHRON	/home/magnus/websites/Harris%20Corner%20Detection/medium.com/data-breach/introduction-to-surf-speeded-up-robust-features-c7396d6e7c4ec677.html	(from https://medium.com/data-breach/introduction-to-orb-oriented-fast-and-rotated-brief-4220e8ec40cf?source=author_recirc-----32a88850b3f6----2---------------------a726119f_4335_4a45_b91b_22cfb319b94a-------)
