date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:46:51	49146/49146	---M-Z	200	added ('OK')	text/html	etag:W/%22645b7f71-bffa%22	https://scikit-learn.org/stable/auto_examples/release_highlights/plot_release_highlights_1_0_0.html	C:/Users/Stoff/Desktop/Documentation/SKLEARN-examples/scikit-learn.org/stable/auto_examples/release_highlights/plot_release_highlights_1_0_0.html	(from https://scikit-learn.org/stable/auto_examples/index.html)
12:46:51	46549/46549	---M--	200	added ('OK')	image/png	etag:%22645b7f70-b5d5%22	https://scikit-learn.org/stable/_images/sphx_glr_plot_release_highlights_0_24_0_thumb.png	C:/Users/Stoff/Desktop/Documentation/SKLEARN-examples/scikit-learn.org/stable/_images/sphx_glr_plot_release_highlights_0_24_0_thumb.png	(from https://scikit-learn.org/stable/auto_examples/index.html)
12:46:52	75581/75581	---M-Z	200	added ('OK')	text/html	etag:W/%22645b7f71-1273d%22	https://scikit-learn.org/stable/auto_examples/release_highlights/plot_release_highlights_0_24_0.html	C:/Users/Stoff/Desktop/Documentation/SKLEARN-examples/scikit-learn.org/stable/auto_examples/release_highlights/plot_release_highlights_0_24_0.html	(from https://scikit-learn.org/stable/auto_examples/index.html)
12:46:52	29934/29934	---M--	200	added ('OK')	image/png	etag:%22645b7f70-74ee%22	https://scikit-learn.org/stable/_images/sphx_glr_plot_release_highlights_0_23_0_thumb.png	C:/Users/Stoff/Desktop/Documentation/SKLEARN-examples/scikit-learn.org/stable/_images/sphx_glr_plot_release_highlights_0_23_0_thumb.png	(from https://scikit-learn.org/stable/auto_examples/index.html)
12:46:53	71348/71348	---M-Z	200	added ('OK')	text/html	etag:W/%22645b7f71-116b4%22	https://scikit-learn.org/stable/auto_examples/release_highlights/plot_release_highlights_0_23_0.html	C:/Users/Stoff/Desktop/Documentation/SKLEARN-examples/scikit-learn.org/stable/auto_examples/release_highlights/plot_release_highlights_0_23_0.html	(from https://scikit-learn.org/stable/auto_examples/index.html)
12:46:53	13686/13686	---M--	200	added ('OK')	image/png	etag:%22645b7f70-3576%22	https://scikit-learn.org/stable/_images/sphx_glr_plot_release_highlights_0_22_0_thumb.png	C:/Users/Stoff/Desktop/Documentation/SKLEARN-examples/scikit-learn.org/stable/_images/sphx_glr_plot_release_highlights_0_22_0_thumb.png	(from https://scikit-learn.org/stable/auto_examples/index.html)
12:46:53	72701/72701	---M-Z	200	added ('OK')	text/html	etag:W/%22645b7f71-11bfd%22	https://scikit-learn.org/stable/auto_examples/release_highlights/plot_release_highlights_0_22_0.html	C:/Users/Stoff/Desktop/Documentation/SKLEARN-examples/scikit-learn.org/stable/auto_examples/release_highlights/plot_release_highlights_0_22_0.html	(from https://scikit-learn.org/stable/auto_examples/index.html)
12:46:53	108387/108387	---M--	200	added ('OK')	image/png	etag:%22645b7f70-1a763%22	https://scikit-learn.org/stable/_images/sphx_glr_plot_spectral_biclustering_thumb.png	C:/Users/Stoff/Desktop/Documentation/SKLEARN-examples/scikit-learn.org/stable/_images/sphx_glr_plot_spectral_biclustering_thumb.png	(from https://scikit-learn.org/stable/auto_examples/index.html)
12:46:54	30571/30571	---M-Z	200	added ('OK')	text/html	etag:W/%22645b7f70-776b%22	https://scikit-learn.org/stable/auto_examples/bicluster/plot_spectral_biclustering.html	C:/Users/Stoff/Desktop/Documentation/SKLEARN-examples/scikit-learn.org/stable/auto_examples/bicluster/plot_spectral_biclustering.html	(from https://scikit-learn.org/stable/auto_examples/index.html)
12:46:54	84518/84518	---M--	200	added ('OK')	image/png	etag:%22645b7f70-14a26%22	https://scikit-learn.org/stable/_images/sphx_glr_plot_spectral_coclustering_thumb.png	C:/Users/Stoff/Desktop/Documentation/SKLEARN-examples/scikit-learn.org/stable/_images/sphx_glr_plot_spectral_coclustering_thumb.png	(from https://scikit-learn.org/stable/auto_examples/index.html)
